train Fold, test Fold, KNN-ACC, KNN-PREC, KNN-RECALL, KNN-FSCORE, CKNN-ACC, CKNN-PREC, CKNN-RECALL, CKNN-FSCORE, EKNN-ACC, EKNN-PREC, EKNN-RECALL, EKNN-FSCORE
8,9,0.893491124260355,0.6267836257309941,0.5745614035087719,0.5995374699709894,0.8224852071005917,0.5108148148148148,0.5502631578947368,0.529805688797115,0.863905325443787,0.6016614420062696,0.5244736842105263,0.5604222544705484
9,0,0.8490566037735849,0.4153295668549905,0.4764285714285714,0.44378596328739095,0.8679245283018868,0.4259989273263609,0.5357142857142858,0.4745982647907073,0.8301886792452831,0.39515151515151514,0.45928571428571435,0.42481165294490186
9,1,0.8894736842105263,0.597392253136934,0.5796255667690506,0.5883748188886276,0.8526315789473684,0.3777599486521181,0.5325435132367998,0.44199240942774926,0.8789473684210526,0.3879464285714286,0.542518648530057,0.4523934907611326
9,2,0.8805031446540881,0.591469893742621,0.5876095238095238,0.5895333892458532,0.7924528301886793,0.327037037037037,0.5045333333333334,0.3968421490204462,0.8679245283018868,0.5881904761904762,0.5372380952380953,0.5615608828282096
9,3,0.8465909090909091,0.4314637482900137,0.5169440627067745,0.4703517207799297,0.8181818181818182,0.3922480620155039,0.48794217946760315,0.43489319751896344,0.8295454545454546,0.4163014763014763,0.5081488267928946,0.4576624748061772
9,4,0.9692307692307692,0.7764705882352941,0.7289855072463768,0.7519791607678804,0.8769230769230769,0.6444444444444445,0.7472463768115942,0.6920485050448949,0.9230769230769231,0.5539893617021276,0.5023188405797101,0.5268903398886183
9,5,0.8604651162790697,0.5605806010928961,0.5286274509803921,0.5441353351377067,0.8313953488372093,0.39126869042242135,0.4707516339869281,0.4273457832226552,0.8488372093023255,0.42053333333333337,0.4799673202614379,0.4482889740831656
9,6,0.8448275862068966,0.6552012987012986,0.5422619047619047,0.5934056315195284,0.8390804597701149,0.5335113484646195,0.5613095238095238,0.5470575297520751,0.8275862068965517,0.6632713817172652,0.5529761904761904,0.6031227363561038
9,7,0.8806818181818182,0.5982045277127244,0.574058344058344,0.5858827552358646,0.8295454545454546,0.40866828087167073,0.49490561990562,0.44767169283347535,0.8465909090909091,0.5261222261222261,0.507031317031317,0.5164003879151501
9,8,0.8434343434343434,0.6123021257349616,0.5452891235699125,0.5768559320096888,0.7929292929292929,0.5620448179271709,0.4987640420355127,0.5285169756299561,0.8282828282828283,0.6028411630080035,0.5089830201377026,0.551950426088056
9,9,0.9349112426035503,0.7268298653610771,0.6464035087719299,0.6842615160678782,0.8757396449704142,0.6647435897435898,0.6126315789473684,0.637624599196015,0.9289940828402367,0.7184742158426369,0.6214035087719298,0.666422600338708
